1.Basin.Name;2.Country;3.Ecoregion;4.Endorheic.Status;5.Outlet.Longitude;6.Outlet.Latitude;7.Median.Longitude;8.Median.Latitude;9.Surface.Area
Cheakamus;Canada;Nearctic;;-123.1927904;49.68864435;-123.3425939;50.10199127;3854.869803
Chehalis;United States;Nearctic;;-123.8520288;46.95100981;-123.2296113;46.8847028;5459.553799
Chiriqui.Viejo;Panama;Neotropic;;-82.69950563;8.322697687;-82.75155081;8.674155681;1585.121871
Choluteca;Honduras;Neotropic;;-87.33371074;13.09243182;-87.02716212;13.82413761;8039.477161
Chukotat;Canada;Nearctic;;-78.01687034;60.81475046;-77.93789788;60.85821507;101.5287425
Cihuatlan;Mexico;Neotropic;;-104.6039314;19.15215069;-104.2592789;19.36513331;2154.650926
Coahuanyana;Mexico;Neotropic;;-103.7474725;18.68435977;-103.378982;19.30465705;7123.216325
Coatzacoalcos;Mexico;Neotropic;;-94.41747672;18.15191758;-94.72471611;17.35341415;21278.65823
Cocle.del.Norte;Panama;Neotropic;;-80.56750388;9.071607756;-80.43550479;8.80507773;1738.369462
Coco;Nicaragua;Neotropic;;-83.17029845;14.97497851;-85.35178693;14.06011295;24510.50855
Columbia;United States;Nearctic;;-123.2146667;46.14738109;-117.161118;46.25953952;653076.4291
Comondu;Mexico;Nearctic;;-112.1090405;25.71567345;-111.7992806;25.84485024;868.4836779
Concepcion;Mexico;Nearctic;;-112.9704991;30.54836776;-111.6220359;30.7556327;25803.2461
Connecticut;United States;Nearctic;;-72.36023166;41.30752103;-72.31788905;43.2615388;29052.51347
Cosumnes;United States;Nearctic;;-121.5539933;38.0835671;-120.7610374;38.44137678;5834.240915
Coto;Costa Rica;Neotropic;;-83.13774573;8.529303289;-82.98924075;8.594433142;1141.264894
Cuero.Salado;Honduras;Neotropic;;-87.12398798;15.79388075;-87.2139954;15.59703837;429.6975423
Cuitzeo;Mexico;Neotropic;Endorheic;;;-101.1386981;19.79271082;3947.519358
Culiacan;Mexico;Neotropic;;-107.747868;24.53015504;-106.870387;25.30746397;16418.2352
Danto;Honduras;Neotropic;;-86.99601738;15.77298725;-86.98725153;15.64662137;265.716903
Dean;Canada;Nearctic;;-126.9655867;52.81809538;-125.8174257;52.71857655;7799.029715
Death.Valley;United States;Nearctic;Endorheic;;;-116.6080862;36.34850642;21178.77651
Deep.Bel;Belize;Neotropic;;-88.6510514;16.26441071;-88.7910967;16.4652085;821.8080545
Del.Carmen;Mexico;Nearctic;Endorheic;;;-107.1061264;31.04841754;33314.71206
Delaware;United States;Nearctic;;-75.49585227;39.69162521;-75.24222488;40.90351843;28618.74225
Edisto;United States;Nearctic;;-80.36865009;32.50215912;-80.97468935;33.43595223;7471.565985
Eel;United States;Nearctic;;-123.9417474;39.92859675;-123.4438239;39.95938856;9429.554184
El.Fuerte;Mexico;Neotropic;;-109.4183854;25.86206696;-107.8283673;26.90969869;34784.23145
Elota;Mexico;Neotropic;;-106.935924;23.88059839;-106.5943971;24.25522261;2325.390639
Escambia;United States;Nearctic;;-87.17829689;30.53608519;-86.74602276;31.46121697;10975.23318
Esclavos;Guatemala;Neotropic;;-90.33024195;13.8431976;-90.24833598;14.25631141;2047.996465
Estero.Real;Nicaragua;Neotropic;;-87.34587201;12.9648339;-86.81533327;12.84499809;3694.361143
Estrella;Costa Rica;Neotropic;;-82.89188966;9.799655568;-83.08062024;9.714193798;727.1849337
Exploits;Canada;Nearctic;;-55.67447793;49.42761599;-56.60908076;48.66633935;11288.62596
Fortuna;Mexico;Neotropic;;-92.96721704;15.25588451;-92.84314544;15.42533169;585.0025415
Fraser;Canada;Nearctic;;-123.0091425;49.28860526;-122.3929094;52.37318447;231574.4602
George.Canada;Canada;Nearctic;;-65.99555219;58.43848209;-64.73169471;56.46680357;40937.65158
Goascoran;El Salvador;Neotropic;;-87.81279954;13.40495213;-87.79797628;13.78048286;2748.826492
Golden.Stream;Belize;Neotropic;;-88.71623876;16.23775603;-88.82923442;16.35140774;277.7522435
Goldsborough;United States;Nearctic;;-122.9516537;47.19966293;-123.1068285;47.24506094;498.2148138
Grand.Pabos;Canada;Nearctic;;-64.70183265;48.31708405;-65.00251426;48.46936195;625.7961735
Grande.Belize;Belize;Neotropic;;-88.74798081;16.1512304;-88.96987884;16.30600621;783.0194097
Grande.Mexico.Pacifico;Mexico;Neotropic;;-98.72268313;16.50931362;-98.29865579;16.80973604;6979.284989
Grande.Panama;Panama;Neotropic;;-79.54658085;8.930851709;-79.59455179;9.009999841;205.7674245
Guacimal;Costa Rica;Neotropic;;-84.9352232;10.04601477;-84.89401845;10.18188406;184.8959154
Guadalupe;United States;Nearctic;;-96.76907992;28.42243328;-97.95450122;29.58178576;15777.64583
Gualala;United States;Nearctic;;-123.5208655;38.75641762;-123.3111889;38.69981546;908.5149345
Hillsborough;United States;Nearctic;;-82.4198299;27.90863876;-82.25258862;28.16711581;1811.494086
Homathako;Canada;Nearctic;;-124.8769781;50.88434659;-124.7912235;51.40403313;5768.358234
Hondo;Mexico;Neotropic;;-87.66014564;19.30707429;-88.68233158;19.19713744;7364.197634
Housatonic;United States;Nearctic;;-73.09447181;41.19129059;-73.29699387;41.8372448;5005.834124
Huixtla;Mexico;Neotropic;;-92.78760956;15.0949171;-92.69175139;15.29927835;1201.56583
Humber;Canada;Nearctic;;-58.06938044;48.99186996;-57.29604714;49.14409353;7641.770386
Humboldt;United States;Nearctic;Endorheic;;;-117.1388055;40.44692104;53695.01542
Jamapa;Mexico;Neotropic;;-96.08632071;19.11154665;-96.62177873;18.98767149;3891.539248
James;United States;Nearctic;;-77.25544869;37.34622322;-79.04749657;37.7737463;18254.21098
Jesus.Maria;Costa Rica;Neotropic;;-84.79252589;9.972678416;-84.73610654;10.08228731;228.7298187
Jupiter;Canada;Nearctic;;-63.62040952;49.46836192;-63.27846106;49.54767793;973.7683681
Kanariktok;Canada;Nearctic;;-60.62516017;55.07390635;-62.01356636;55.14814732;10763.66795
Klinaklini;Canada;Nearctic;;-125.620185;51.03793938;-125.4830842;51.69056632;5735.564195
Kogaluk;Canada;Nearctic;;-61.70610133;56.21438449;-63.36405571;56.14256359;5318.603575
La.Grande.Gasp;Canada;Nearctic;;-64.50383548;48.39272875;-64.71644972;48.57985545;705.831574
La.Purisima;Mexico;Nearctic;;-112.1601115;25.92328299;-112.025671;26.06107961;531.6038356
Labrador.un;Canada;Nearctic;;-63.22963934;58.0170295;-63.91098446;58.075382;1310.587789
Lancetilla;Honduras;Neotropic;;-87.48718868;15.78926565;-87.58071906;15.72903031;404.9131169
Las.Pocitas;Mexico;Nearctic;;-111.2633414;24.22847927;-110.9818288;24.60613176;2833.421697
Lavaca;United States;Nearctic;;-96.58827201;28.71882886;-96.79412854;29.32463933;5865.606497
Lean;Honduras;Neotropic;;-87.30393171;15.84120907;-87.40450266;15.60575053;1007.824365
Lempa;El Salvador;Neotropic;;-88.7306716;13.23527098;-88.91280242;14.07359558;17999.97094
Lerma.de.Santiago;Mexico;Neotropic;;-105.4419905;21.64055388;-102.5879909;21.32757852;122345.1043
Lislis;Honduras;Neotropic;;-86.49146719;15.80474243;-86.50493021;15.67241235;385.1770972
Little.Manatee;United States;Nearctic;;-82.47967123;27.71276281;-82.26070398;27.66836256;558.9598887
Los.Angeles;United States;Nearctic;;-118.201404;33.75849154;-118.3166589;34.15870817;2031.29551
Madeleine;Canada;Nearctic;;-64.28134237;48.57306242;-64.41268968;48.55923566;122.7827326
Malbaie;Canada;Nearctic;;-64.26691124;48.60547083;-64.43384305;48.65057302;261.2096496
Manatee;United States;Nearctic;;-82.59303076;27.50621744;-82.26478114;27.53384187;571.8609624
Margaree;Canada;Nearctic;;-61.128886;46.43985;-61.02968722;46.31560291;1156.765641
Maria.Lucinda;Guatemala;Neotropic;;-90.08846341;13.74412558;-89.91254255;14.05060524;2344.533047
Matape;Mexico;Nearctic;;-110.8425165;27.9156458;-110.9323523;28.12389282;1046.967025
Matina;Costa Rica;Neotropic;;-83.19416704;10.122105;-83.37031919;9.844430045;1600.852381
Mayo;Mexico;Neotropic;;-109.7995069;26.73420523;-108.9386265;27.63642324;14121.94252
Merrimack;United States;Nearctic;;-70.82910026;42.82445699;-71.59360774;43.15103748;13040.41522
Miramichi;Canada;Nearctic;;-65.3210846;47.10567192;-66.28178584;46.78355816;11800.1784
Moho;Belize;Neotropic;;-88.85319905;16.05289235;-89.14802734;16.18728924;1188.971599
Monkey;Belize;Neotropic;;-88.4825542;16.36531417;-88.64197711;16.60894125;863.5715185
Mont.Louis;Canada;Nearctic;;-65.7336138;49.23810604;-65.71802181;49.09414883;292.2698018
Moose;Canada;Nearctic;;-80.48888787;51.30219332;-81.86312269;49.31207263;108024.9885
Motagua;Guatemala;Neotropic;;-88.2361669;15.73197633;-89.71134991;14.96830005;16271.0516
Motoro;Costa Rica;Neotropic;;-85.18614661;10.04205964;-85.32169088;10.05361075;454.0137754
Mulege;Mexico;Nearctic;;-111.9566869;26.90243544;-112.0899672;26.79578334;701.9271637
Mullins;Belize;Neotropic;;-88.27986438;17.09289785;-88.40405764;17.06675229;126.0735239
Myakka;United States;Nearctic;;-82.3595806;26.95114192;-82.2119411;27.23935291;1310.016346
Nacaome;Honduras;Neotropic;;-87.60311661;13.38029501;-87.41707748;13.74233775;2557.56062
Napa;United States;Nearctic;;-122.2842121;38.101834;-122.366243;38.3803032;1106.748122
Nass;Canada;Nearctic;;-129.6469849;54.98823819;-129.1048066;56.16810932;19924.2532
Nautla;Mexico;Neotropic;;-96.7551488;20.24229312;-97.0834195;19.91092484;2785.412167
Nazas;Mexico;Nearctic;Endorheic;;;-104.3068608;25.42620302;46214.95852
Neches;United States;Nearctic;;-93.76800062;29.9583675;-94.41322558;31.79007355;27241.16535
Negro.Nicaragua;Nicaragua;Neotropic;;-87.27198053;13.02951894;-86.85077111;13.15618346;2372.431896
New.Belize;Belize;Neotropic;;-88.38374758;18.36067132;-88.64886028;17.84393096;1775.637518
Nisqually;United States;Nearctic;;-122.6965364;47.10000935;-122.2405781;46.84445184;1883.670919
North.Stann;Belize;Neotropic;;-88.25089201;16.94208706;-88.44006068;16.99198809;292.5291813
Northern;Belize;Neotropic;;-88.20600642;17.87231779;-88.36746144;17.92835836;618.3378492
Nouvelle;Canada;Nearctic;;-66.29418329;48.10618949;-66.52531494;48.34724614;1175.491555
Nueces;United States;Nearctic;;-97.431018;27.8380408;-99.24627416;28.79146654;43508.32449
Ochlockonee;United States;Nearctic;;-84.45598061;29.91971509;-84.33363829;30.72530958;5655.682658
Ogeechee;United States;Nearctic;;-81.10988777;31.87133416;-82.0646883;32.64774931;11547.46596
Papaloapan;Mexico;Neotropic;;-95.61885315;18.69193733;-96.29582372;17.93189515;39565.18436
Pascagoula;United States;Nearctic;;-88.61344983;30.37507375;-89.02126032;31.61682219;21758.29325
Patuca;Honduras;Neotropic;;-84.25270397;15.81448452;-85.83805829;14.6923583;23533.32678
Pearl;United States;Nearctic;;-89.64509607;30.17558769;-89.7804037;31.9129605;21790.63225
Peconic;United States;Nearctic;;-72.587501;40.931947;-72.78033479;40.90381175;251.1593684
Pedregal;Mexico;Neotropic;;-93.66342487;15.84401849;-93.565289;15.91208932;260.4261558
Peedee;United States;Nearctic;;-79.22256243;33.40090527;-79.92326733;34.85425814;46101.61621
Perdido;United States;Nearctic;;-87.44997111;30.39524219;-87.57496897;30.74940782;2283.76374
Petit.Pabos;Canada;Nearctic;;-64.59162263;48.37273799;-64.79763791;48.49637756;249.3229939
Petitcodiac;Canada;Nearctic;;-64.5768426;45.8693151;-64.96169756;45.95090315;1993.175772
Petite.Cascapedia;Canada;Nearctic;;-65.84328196;48.14765293;-65.81754376;48.5515524;1467.921223
Piaxlta;Mexico;Neotropic;;-106.8153497;23.7023299;-106.0856808;24.11412235;6922.861101
Pijijiapan;Mexico;Neotropic;;-93.28945541;15.5517817;-93.178754;15.72625041;319.906295
Pirris;Costa Rica;Neotropic;;-84.33753348;9.492775812;-84.17360033;9.705962949;1384.111993
Platano;Honduras;Neotropic;;-84.60232849;15.78473513;-84.73096393;15.52905768;1040.908708
Polochic;Guatemala;Neotropic;;-88.75097655;15.82697936;-89.60335321;15.45998473;8728.680555
Port.Daniel;Canada;Nearctic;;-64.95809105;48.15968828;-65.06072674;48.28018409;254.2628899
Potomac;United States;Nearctic;;-77.03055179;38.88884809;-78.37098853;39.16307028;30337.15278
Presidio;Mexico;Neotropic;;-106.292686;23.10015085;-105.7925116;23.72756114;6001.463808
Prinzapolka;Nicaragua;Neotropic;;-83.55842791;13.41844962;-84.45149402;13.61805807;10791.42132
Progresso;Belize;Neotropic;;-88.32753393;18.32514048;-88.37413439;18.15895374;568.1442273
Purificacion;Mexico;Neotropic;;-104.9069515;19.29241795;-104.5946341;19.57228269;1563.585217
Rappahannock;United States;Nearctic;;-77.11054918;38.17513439;-77.90731201;38.44762344;5037.202313
Restigouche;Canada;Nearctic;;-66.70448474;48.02334041;-67.34604243;47.94948709;11997.64535
Rincon;Costa Rica;Neotropic;;-83.46437686;8.685959032;-83.53390185;8.676012066;108.0940225
Roanoke;United States;Nearctic;;-76.69889706;35.9451349;-79.07567948;36.70460061;25274.71573
Russian;United States;Nearctic;;-123.1158251;38.44374332;-122.9838145;38.79046651;3853.127611
Zimatlan;Mexico;Neotropic;;-95.97467787;15.80597532;-96.04237711;16.01893573;473.7640147
La.Sabana;Mexico;Neotropic;;-99.62157109;16.69647858;-99.78182443;16.94584366;703.3219409
Rio.de.Nizuc;Mexico;Neotropic;;-86.78855876;21.06786509;-86.83862054;21.07336938;108.1852575
Tulum;Mexico;Neotropic;;-87.44745834;20.17868346;-87.50342536;20.35155762;609.1112369
Gayabos;Mexico;Neotropic;;-105.0923501;19.52145796;-104.9994955;19.5724209;185.2670845
Icajao;Mexico;Neotropic;;-90.72328019;19.45982781;-90.59287614;19.42936305;209.0129591
Cuitzmala;Mexico;Neotropic;;-105.0033602;19.35304919;-104.800017;19.63013585;1073.429619
Kas;Mexico;Neotropic;;-88.03085201;18.83904262;-87.99168932;18.99422042;512.1974704
Indio;Mexico;Neotropic;;-88.00755082;18.73580124;-87.76683742;18.82451267;951.1125577
Coxcoapan;Mexico;Neotropic;;-95.01541507;18.56053499;-94.99471597;18.4792564;241.8386865
Palizada;Mexico;Neotropic;;-91.79361092;18.4601449;-91.87588345;18.24253502;2174.843767
Chacalapa;Mexico;Neotropic;;-95.94757937;15.81905131;-95.95091443;15.95511025;150.1440326
Ribra;Honduras;Neotropic;;-84.20655494;15.53269917;-84.32699029;15.42039085;688.188107
Grande.de.San.Miguel;El Salvador;Neotropic;;-88.36215465;13.19530258;-88.18869858;13.47807973;2327.163623
Parismina;Costa Rica;Neotropic;;-83.33436339;10.29825912;-83.69630965;9.966450525;2778.069228
Madre.de.Dios;Costa Rica;Neotropic;;-83.26165624;10.20424686;-83.3731897;10.13379839;251.4567309
Grande.Panama.2;Panama;Neotropic;;-80.36381378;8.296305491;-80.52888477;8.491785006;2194.633147
Sabine;United States;Nearctic;;-93.88066074;29.72827661;-94.73749014;31.25197654;26853.48521
Saguenay;Canada;Nearctic;;-69.75700282;48.15788274;-71.89540009;49.66293656;87890.46703
Saint.Jean.Qc;Canada;Nearctic;;-64.42193163;48.77687683;-65.05222791;48.73875412;1156.34846
Saint.Jean.USA;United States;Nearctic;;-66.07091224;45.27448151;-67.82696455;46.61346189;54888.62971
Saint.Mary.s;United States;Nearctic;;-81.50073597;30.72646328;-82.05276907;30.53944489;3294.802691
Sainte.Anne;Canada;Nearctic;;-66.51751561;49.13555703;-66.21470174;48.96835599;836.1250091
Sainte.Croix;United States;Nearctic;;-67.12333189;45.16896961;-67.62520716;45.41581447;3941.73255
Salinas;United States;Nearctic;;-121.791287;36.72791967;-120.8751828;35.94268419;11096.45309
San.Antonio;United States;Nearctic;;-96.77776014;28.40154369;-98.30764764;29.30249541;10783.72995
San.Diego;United States;Nearctic;;-117.2497584;32.75155034;-116.8744756;32.90755868;1275.838574
San.Fernando;Mexico;Nearctic;;-97.53195521;24.9277613;-98.89845226;24.97163462;18933.4459
San.Ignacio;Mexico;Nearctic;;-113.138653;26.96270926;-113.256214;27.28112873;2589.069472
San.Javier;Mexico;Nearctic;;-112.0663222;25.47984873;-111.6049514;25.53170897;4171.577359
San.Joaquin;United States;Nearctic;;-121.466095;38.0277558;-120.106459;37.29613595;46151.23747
San.Jose.del.Cabo;Mexico;Neotropic;;-109.6756917;23.05211295;-109.7770633;23.25183337;1267.619888
San.Lorenzo;Mexico;Neotropic;;-107.4156975;24.25710185;-106.2662887;24.69436633;10046.70948
San.Luis.Obispo;United States;Nearctic;;-120.7317345;35.17472655;-120.6732196;35.26341432;214.6724958
San.Luis.Rey;United States;Nearctic;;-117.395709;33.21231378;-116.9299677;33.29378917;1469.671886
San.Martin;Mexico;Nearctic;;-112.5550663;26.28510371;-112.3452508;26.51549736;961.6922825
San.Nicolas;Mexico;Neotropic;;-93.2294466;15.50251035;-93.08216866;15.59168115;773.2356982
San.Pedro.Mexico;Mexico;Nearctic;;-111.5550077;24.42982422;-111.1943378;24.75551616;1649.088633
San.Pedro.Mezquital;Mexico;Neotropic;;-105.4982172;21.76259004;-104.5580237;23.50086262;25676.40489
San.Pedro.Panama;Panama;Neotropic;;-81.06071333;7.898055636;-81.06989488;8.063040641;910.6086212
Santa.Clara;United States;Nearctic;;-119.256661;34.23190012;-118.7691155;34.5327003;4223.51514
Santa.Inez;United States;Nearctic;;-120.610447;34.69687829;-119.9870762;34.62185051;2334.070881
Santa.Margarita;United States;Nearctic;;-117.4106865;33.22944982;-117.0060971;33.49570024;1891.356968
Santa.Maria;Mexico;Nearctic;Endorheic;;;-107.4142812;29.90108662;11655.03191
Santa.Maria.Cal;United States;Nearctic;;-120.6507235;34.973683;-119.9116623;34.91835555;4726.923193
Santa.Maria.Pan;Panama;Neotropic;;-80.47612464;8.094855048;-80.87449519;8.275363793;3321.065827
Santee;United States;Nearctic;;-79.26549068;33.14947791;-81.39479244;34.7520839;39531.78697
Savannah;United States;Nearctic;;-80.89514987;32.05340008;-82.4398122;33.84531568;27164.03952
Sibun;Belize;Neotropic;;-88.26129658;17.41963595;-88.57606;17.21626362;1101.141047
Sico;Honduras;Neotropic;;-84.88686047;15.96963758;-85.6257393;15.40328745;6494.730002
Sinaloa;Mexico;Neotropic;;-108.5082701;25.29069564;-107.739651;26.01782502;12890.2317
Sittee;Belize;Neotropic;;-88.26798878;16.85648998;-88.50742894;16.87454999;509.8032934
Sixaola;Costa Rica;Neotropic;;-82.54476072;9.555735725;-83.05646328;9.487381515;2902.756948
Skagit;United States;Nearctic;;-122.4394084;48.33599979;-121.3463119;48.60613043;8208.373984
Skeena;Canada;Nearctic;;-129.6325659;54.203504;-127.4817381;55.23187777;52178.21046
Sonora;Mexico;Nearctic;;-111.9057157;28.78573324;-110.5820491;29.76952428;25269.48967
Sonoyta;United States;Nearctic;;-113.3133691;31.25970364;-112.4324699;31.79948775;12542.03861
Soto.la.Marina;Mexico;Neotropic;;-97.73793491;23.75926628;-98.90102582;23.99654864;20901.85242
South.Stann;Belize;Neotropic;;-88.35013683;16.57851532;-88.45908522;16.6650824;185.1209732
Stikine;Canada;Nearctic;;-132.336239;56.60366368;-130.0895613;57.63692095;50918.0156
Stillaguamish;United States;Nearctic;;-122.3675538;48.19477602;-121.8760157;48.2286463;1748.8884
Suchiate;Mexico;Neotropic;;-92.22573805;14.53184016;-92.04163176;14.93574568;1409.384948
Susquehanna;United States;Nearctic;;-76.07753452;39.55984771;-76.90414317;41.2588822;71075.52655
Suwannee;United States;Nearctic;;-83.16477627;29.33770613;-82.97411509;30.66042908;26532.87138
Tabasara;Panama;Neotropic;;-81.66260792;7.995941714;-81.60322151;8.368172794;1195.422007
Taku;Canada;Nearctic;;-133.8767323;58.52466462;-132.5663251;58.72725518;17513.43939
Tar;United States;Nearctic;;-77.04068162;35.52641592;-77.87069079;36.03687226;8114.346164
Tarcoles;Costa Rica;Neotropic;;-84.63814997;9.788144758;-84.27244018;9.969139488;2138.763451
Tauton;United States;Nearctic;;-71.14526967;41.74301278;-71.05190357;41.94225618;1373.929073
Tecolutla;Mexico;Neotropic;;-97.01410779;20.49742392;-97.67925104;20.00993675;7793.720068
Temash;Belize;Neotropic;;-88.92602356;15.94883045;-89.08454776;16.02594561;421.1093965
Tempisque;Costa Rica;Neotropic;;-85.28411014;10.26547174;-85.50073982;10.50610101;3231.434037
Terraba;Costa Rica;Neotropic;;-83.61366662;8.957791823;-83.31772501;9.136956586;4865.471476
Tonala;Mexico;Neotropic;;-94.12849066;18.2115343;-93.82190828;17.75748628;5279.492491
Trinity;United States;Nearctic;;-94.74370277;29.76868317;-96.54657771;32.28304071;45791.82631
Tuxpan;Mexico;Neotropic;;-97.30082297;20.98731041;-97.94111441;20.74558899;5891.924203
Ulua;Honduras;Neotropic;;-87.74211585;15.9044864;-87.89669925;14.78615551;21809.95354
Urbina;Mexico;Neotropic;;-93.52689619;15.73900106;-93.46014176;15.84917349;346.2494514
Vado.Ancho;Mexico;Neotropic;;-93.0895961;15.3611578;-92.90825033;15.54528042;401.5146636
Valle.de.Mexico;Mexico;Neotropic;Endorheic;;;-98.83179687;19.68860899;7822.55333
Verde;Mexico;Neotropic;;-97.80919785;15.9819364;-97.20562465;16.78898893;18284.13277
Waccasassa;United States;Nearctic;;-82.79472816;29.10803864;-82.70463407;29.34076972;1666.827556
Walker.USA;United States;Nearctic;Endorheic;;;-119.0314286;38.59918379;9319.263928
Warunta;Honduras;Neotropic;;-84.09992022;15.47647459;-84.45624657;15.1460203;1331.576257
Wawa;Nicaragua;Neotropic;;-83.4422542;13.91430509;-83.9274664;14.20213434;7689.440498
